network_family,industry,shock_attribute,supplier_count,alternative_supplier_count,port_count,alternative_port_count,factory_count,warehouse_count,distribution_center_count,network_depth,network_edge_count,network_node_count,supplier_concentration,port_dependency,single_point_of_failure,average_route_distance_km,critical_route_distance_km,alternate_route_distance_km,average_supplier_reliability,minimum_supplier_reliability,average_supplier_availability,average_capacity_utilization,maximum_capacity_utilization,factory_capacity_utilization,warehouse_capacity_utilization,inventory_days,safety_stock_days,shock_type_encoded,shock_severity,shock_duration_days,affected_node_importance,affected_capacity_change_pct,affected_availability_change_pct,affected_congestion_change_pct,affected_supply_percent,affected_production_percent,additional_transit_days,additional_transport_cost_pct,alternate_route_available,alternate_route_count,alternate_route_delay_days,alternate_route_cost_increase_pct,rerouted_supply_percent,usd_inr,crude_price,commodity_price,inflation_rate,freight_index,cost_impact_pct,delay_days,risk_score
pharma_gujarat,Pharmaceuticals,transport_cost,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,80.0,0.0,309.17,1025.0,1025.0,0.935,0.92,0.95,72.6,82.0,82.0,74.0,27.5,10.0,4.0,0.0,20.12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.55,83.28,89.94,5.65,95.73,2.1,0.2,3.1
synth_7,Chemicals,transport_cost,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.0,57.87,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,81.93,94.1,109.21,5.62,164.34,6.88,0.2,12.5
synth_27,Heavy Machinery,severity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,2.0,0.964,21.98,0.5,96.43,96.43,48.21,31.65,96.43,0.0,0.0,1.0,1.0,0.0,0.0,33.13,82.33,87.4,106.23,6.2,95.09,22.4,0.2,38.1
electronics_hyderabad,Electronics,transit_time_days,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,70.0,75.0,0.0,1519.29,5255.0,5255.0,0.91,0.88,0.935,72.0,82.0,82.0,70.0,20.0,7.0,1.0,0.0,14.97,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,25.0,83.07,80.75,93.81,4.66,135.81,3.18,0.0,4.6
synth_11,Food Processing,transit_time_days,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,5050.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.0,18.89,0.6,0.0,0.0,0.0,0.0,0.0,3.0,20.14,1.0,1.0,3.0,20.14,70.0,81.24,100.8,105.9,6.02,146.27,13.95,2.6,20.7
electronics_hyderabad,Electronics,capacity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,70.0,75.0,0.0,1519.29,5255.0,5255.0,0.91,0.88,0.935,72.0,82.0,82.0,70.0,20.0,7.0,1.0,0.711,14.54,0.6,71.12,56.9,42.67,8.39,57.44,0.0,0.0,1.0,2.0,0.0,0.0,18.78,80.82,85.69,104.47,5.89,101.0,11.19,0.4,18.8
synth_10,Food Processing,congestion,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,64.86,0.0,0.0,558.6,968.86,968.86,0.831,0.768,0.883,72.0,82.0,82.0,70.0,22.28,7.33,2.0,0.738,60.91,0.5,51.69,36.92,73.85,18.39,73.85,6.75,18.46,1.0,4.0,6.75,18.46,37.08,86.19,96.46,108.44,3.8,133.78,30.69,7.9,51.7
synth_7,Chemicals,capacity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.651,6.88,0.6,65.11,52.09,39.07,7.95,24.88,0.0,0.0,1.0,1.0,0.0,0.0,23.16,84.99,89.9,100.19,5.4,99.09,8.18,0.1,16.0
synth_27,Heavy Machinery,reliability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.838,13.8,0.6,71.21,83.77,33.51,14.53,64.2,0.0,0.0,1.0,1.0,0.0,0.0,21.2,83.85,100.33,101.75,5.8,129.91,18.26,0.7,29.5
synth_14,Aerospace,reliability,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,59.13,0.0,0.0,523.46,1153.49,1153.49,0.845,0.794,0.883,72.0,82.0,82.0,70.0,22.06,7.33,4.0,0.263,41.94,0.6,22.4,26.35,10.54,0.0,26.35,0.0,0.0,1.0,3.0,0.0,0.0,45.39,81.95,92.15,97.24,6.54,132.7,9.59,0.0,15.3
synth_25,Heavy Machinery,congestion,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,740.94,1481.89,1481.89,0.947,0.947,0.881,74.7,80.77,80.77,74.7,29.71,5.94,0.0,0.487,22.27,0.6,34.06,24.33,48.65,48.65,48.65,7.04,29.19,0.0,0.0,7.04,29.19,0.0,82.44,85.68,99.57,5.03,144.57,25.96,9.2,53.8
synth_19,Energy,reliability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,5.0,0.461,15.1,0.75,39.22,46.14,18.46,23.07,38.7,3.48,16.15,0.0,0.0,3.48,16.15,0.0,85.06,87.2,101.38,4.22,145.32,18.87,5.1,38.5
synth_31,Plastics,transport_cost,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,2.0,1.0,2.6,0.5,0.0,0.0,0.0,50.0,14.45,1.3,195.67,0.0,0.0,1.3,195.67,0.0,83.0,73.28,91.48,5.16,149.23,65.0,5.4,56.8
synth_31,Plastics,availability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,3.0,0.684,4.01,0.9,58.15,68.41,27.36,34.2,15.23,1.37,23.94,0.0,0.0,1.37,23.94,0.0,82.25,93.45,93.4,5.73,93.12,16.29,4.1,36.5
synth_6,Chemicals,capacity,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,43.79,0.0,0.0,542.96,1434.29,1434.29,0.834,0.795,0.883,72.0,82.0,82.0,70.0,18.18,7.33,0.0,0.375,47.46,0.6,37.54,30.03,22.52,0.0,37.54,0.0,0.0,1.0,4.0,0.0,0.0,38.03,80.07,87.22,94.56,5.37,81.99,7.95,0.0,12.8
consumer_goods_mumbai,Consumer Goods,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,60.0,80.0,0.0,265.0,495.0,495.0,0.915,0.9,0.93,76.2,85.0,85.0,80.0,16.5,5.5,0.0,0.318,11.49,0.6,31.78,31.78,15.89,0.0,20.28,0.0,0.0,1.0,3.0,0.0,0.0,35.55,82.97,78.32,94.82,6.36,99.67,5.14,0.0,7.5
synth_11,Food Processing,availability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.885,6.49,0.6,75.26,88.54,35.42,16.21,31.91,0.0,0.0,1.0,1.0,0.0,0.0,20.7,80.3,70.12,104.66,5.02,128.53,9.41,0.2,23.2
synth_17,Energy,capacity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,382.13,764.27,764.27,0.824,0.824,0.933,77.02,81.19,81.19,77.02,28.15,5.99,2.0,0.0,22.12,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.58,76.16,107.07,5.74,109.22,1.16,0.0,3.0
synth_15,Aerospace,reliability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,5050.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.374,64.11,0.6,31.77,37.38,14.95,0.0,37.38,3.0,20.14,1.0,1.0,3.0,20.14,60.84,84.46,82.01,95.88,5.47,108.54,20.43,3.0,30.6
industrial_equipment_coimbatore,Industrial Equipment,transport_cost,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,75.0,0.0,279.17,785.0,960.0,0.935,0.92,0.945,72.8,84.0,84.0,76.0,26.0,8.5,0.0,0.0,16.99,0.6,0.0,0.0,0.0,0.0,0.0,0.5,16.33,1.0,3.0,0.5,16.33,65.0,83.69,85.59,99.97,6.15,123.81,9.69,1.0,12.3
electronics_bengaluru,Electronics,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,65.0,80.0,0.0,1386.43,4505.0,4505.0,0.93,0.91,0.95,75.0,85.0,85.0,78.0,18.0,6.0,1.0,0.766,11.82,0.6,76.58,76.58,38.29,8.0,50.29,0.0,0.0,1.0,2.0,0.0,0.0,14.64,83.14,74.69,99.0,4.85,148.55,14.36,0.0,20.9
automotive_chennai,Automotive,severity,2.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,60.0,85.0,1.0,2198.57,920.0,920.0,0.94,0.92,0.925,80.2,88.0,88.0,82.0,13.5,4.5,4.0,0.299,32.41,0.6,29.87,29.87,14.93,14.93,29.87,4.84,10.45,0.0,0.0,4.84,10.45,0.0,85.44,97.08,91.88,4.4,143.56,14.99,6.9,39.3
synth_23,Construction,transit_time_days,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,1.0,0.0,10.66,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,83.25,89.52,108.45,4.4,135.76,4.18,0.2,5.4
synth_7,Chemicals,severity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,3.0,0.351,22.03,0.9,35.07,35.07,17.53,17.53,35.07,3.86,12.27,0.0,0.0,3.86,12.27,0.0,84.34,71.67,93.46,7.31,88.1,12.94,5.5,31.1
synth_15,Aerospace,availability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.887,27.99,0.6,75.41,88.72,35.49,88.72,88.72,12.42,31.05,0.0,0.0,12.42,31.05,0.0,85.37,79.21,101.61,4.72,123.88,30.25,20.3,90.0
synth_27,Heavy Machinery,congestion,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,2.0,0.206,11.35,0.5,14.41,10.29,20.58,10.29,12.98,1.52,12.35,0.0,0.0,1.52,12.35,0.0,80.59,80.46,98.27,5.85,94.84,8.5,2.5,18.5
synth_15,Aerospace,reliability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.604,21.55,0.6,51.35,60.42,24.17,60.42,60.42,6.51,21.15,0.0,0.0,6.51,21.15,0.0,82.57,74.5,98.81,4.46,116.78,21.17,10.4,63.3
synth_12,Food Processing,congestion,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1020.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.793,2.97,0.6,55.48,39.63,79.26,21.57,13.07,0.35,19.82,1.0,4.0,0.35,19.82,36.13,82.64,90.34,106.56,5.3,78.73,16.66,0.4,26.8
synth_4,Textiles,severity,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1240.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,2.0,0.291,45.12,0.5,29.07,29.07,14.53,0.0,29.07,1.0,15.71,1.0,4.0,1.0,15.71,44.91,83.55,78.73,102.99,5.04,121.38,15.64,0.8,21.1
pharma_gujarat,Pharmaceuticals,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,80.0,0.0,309.17,1025.0,1025.0,0.935,0.92,0.95,72.6,82.0,82.0,74.0,27.5,10.0,4.0,0.584,29.88,0.6,58.41,58.41,29.21,29.21,58.19,8.73,20.44,0.0,0.0,8.73,20.44,0.0,81.31,81.91,102.85,6.72,136.23,22.36,9.6,46.2
synth_7,Chemicals,severity,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,3.0,0.546,41.39,0.9,54.55,54.55,27.28,27.28,54.55,11.29,19.09,0.0,0.0,11.29,19.09,0.0,87.61,91.84,107.79,4.75,117.0,21.16,14.5,59.0
synth_12,Food Processing,transit_time_days,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1020.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.0,59.64,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,50.0,86.66,81.02,99.48,5.46,99.04,2.16,0.0,5.6
synth_26,Heavy Machinery,availability,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,59.01,0.0,0.0,494.32,699.05,699.05,0.844,0.792,0.883,72.0,82.0,82.0,70.0,18.99,7.33,2.0,0.0,4.75,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,50.0,81.82,76.18,115.7,4.87,126.55,1.74,0.0,4.6
automotive_pune,Automotive,transport_cost,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,85.0,0.0,186.67,585.0,585.0,0.92,0.9,0.92,75.6,86.0,86.0,75.0,15.0,4.75,3.0,0.0,2.86,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.52,72.17,102.26,5.19,159.72,3.72,0.6,3.0
synth_17,Energy,capacity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,382.13,764.27,764.27,0.824,0.824,0.933,77.02,81.19,81.19,77.02,28.15,5.99,0.0,0.188,8.2,0.6,18.85,15.08,11.31,18.85,8.58,0.77,6.6,0.0,0.0,0.77,6.6,0.0,81.88,65.0,102.63,6.78,87.56,3.62,1.7,14.0
synth_20,Energy,transport_cost,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1020.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,5.0,0.0,2.96,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.21,76.31,100.71,5.51,121.2,2.21,0.1,3.0
pharma_hyderabad,Pharmaceuticals,transit_time_days,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,70.0,70.0,0.0,1812.86,6530.0,6530.0,0.9,0.89,0.935,74.4,84.0,84.0,76.0,31.5,11.0,5.0,0.0,19.17,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.03,91.77,97.99,6.04,161.31,6.16,0.7,7.3
synth_6,Chemicals,transport_cost,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,43.79,0.0,0.0,542.96,1434.29,1169.84,0.834,0.795,0.883,72.0,82.0,82.0,70.0,18.18,7.33,0.0,0.0,44.27,0.6,0.0,0.0,0.0,0.0,0.0,1.0,12.73,1.0,4.0,1.0,12.73,42.93,84.4,71.3,99.84,6.24,120.9,6.63,0.5,13.1
synth_25,Heavy Machinery,availability,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,740.94,1481.89,1481.89,0.947,0.947,0.881,74.7,80.77,80.77,74.7,29.71,5.94,0.0,0.832,60.62,0.6,70.7,83.17,33.27,83.17,83.17,25.21,29.11,0.0,0.0,25.21,29.11,0.0,82.76,84.3,115.52,4.51,155.83,31.63,39.9,90.1
automotive_pune,Automotive,severity,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,6.0,7.0,65.0,85.0,0.0,186.67,585.0,585.0,0.92,0.9,0.92,75.6,86.0,86.0,75.0,15.0,4.75,3.0,0.321,32.61,0.93,32.15,32.15,16.07,16.07,32.15,5.24,11.25,0.0,0.0,5.24,11.25,0.0,84.08,74.83,96.78,6.3,91.83,11.91,5.5,32.6
synth_20,Energy,reliability,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1240.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,3.0,0.382,14.34,0.95,32.5,38.23,15.29,0.0,24.92,1.0,15.71,1.0,4.0,1.0,15.71,43.31,85.2,89.38,94.07,3.8,115.07,16.71,0.6,18.3
synth_30,Plastics,availability,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,56.66,0.0,0.0,574.88,1536.37,1536.37,0.844,0.791,0.883,72.0,82.0,82.0,70.0,22.8,7.33,0.0,0.616,8.66,0.6,52.4,61.65,24.66,2.99,29.67,0.0,0.0,1.0,4.0,0.0,0.0,10.45,79.87,69.03,101.79,4.57,101.3,6.55,0.2,13.1
synth_19,Energy,availability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,3.0,0.782,44.67,0.9,66.5,78.24,31.29,39.12,78.24,17.48,27.38,0.0,0.0,17.48,27.38,0.0,83.45,78.78,108.07,6.19,144.53,28.23,22.5,79.1
synth_20,Energy,availability,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1140.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,2.0,0.0,4.29,0.5,0.0,0.0,0.0,0.0,0.0,0.5,8.57,1.0,4.0,0.5,8.57,50.0,84.39,87.87,93.22,6.1,117.69,7.57,0.2,5.8
synth_18,Energy,congestion,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,67.89,0.0,0.0,593.38,1526.99,1526.99,0.884,0.854,0.883,72.0,82.0,82.0,70.0,19.0,7.33,0.0,0.571,9.8,0.6,39.95,28.54,57.08,0.85,31.07,0.84,14.27,1.0,4.0,0.84,14.27,4.0,84.47,81.05,105.67,4.96,142.82,15.42,0.8,18.6
synth_21,Construction,congestion,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,591.07,1182.14,1182.14,0.88,0.88,0.956,78.34,86.52,70.15,78.34,20.21,7.34,0.0,0.373,20.19,0.6,26.11,18.65,37.3,37.3,37.3,4.9,22.38,0.0,0.0,4.9,22.38,0.0,82.86,73.07,109.46,3.8,129.45,18.43,6.9,41.7
synth_24,Construction,severity,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1140.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.445,6.3,0.6,44.54,44.54,22.27,1.52,15.58,0.5,8.57,1.0,4.0,0.5,8.57,54.87,83.07,91.76,106.04,5.55,137.78,14.83,0.5,16.2
synth_6,Chemicals,reliability,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,43.79,0.0,0.0,542.96,1434.29,1434.29,0.834,0.795,0.883,72.0,82.0,82.0,70.0,18.18,7.33,2.0,0.0,28.63,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,50.0,82.42,81.33,112.21,5.28,100.7,0.82,0.7,4.0
synth_17,Energy,capacity,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,382.13,764.27,764.27,0.824,0.824,0.933,77.02,81.19,81.19,77.02,28.15,5.99,2.0,0.0,43.33,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.78,78.18,102.76,5.23,142.67,2.49,0.0,8.4
synth_25,Heavy Machinery,availability,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,740.94,1481.89,1481.89,0.947,0.947,0.881,74.7,80.77,80.77,74.7,29.71,5.94,0.0,0.812,28.04,1.0,69.04,81.23,32.49,40.61,81.23,11.39,28.43,0.0,0.0,11.39,28.43,0.0,84.49,93.1,94.51,6.12,149.52,31.07,15.4,61.0
synth_2,Textiles,severity,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,64.97,0.0,0.0,480.97,1024.87,1246.53,0.82,0.79,0.883,72.0,82.0,82.0,70.0,20.8,7.33,4.0,0.497,28.08,0.6,49.71,49.71,24.85,4.2,49.71,0.7,10.91,1.0,3.0,0.7,10.91,41.3,81.81,69.39,107.31,5.77,124.24,17.7,0.6,22.4
synth_21,Construction,congestion,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,591.07,1182.14,1182.14,0.88,0.88,0.956,78.34,86.52,70.15,78.34,20.21,7.34,0.0,0.254,19.82,1.0,17.81,12.72,25.45,12.72,25.45,3.28,15.27,0.0,0.0,3.28,15.27,0.0,84.13,79.33,99.35,4.43,120.38,12.45,4.8,26.6
synth_14,Aerospace,severity,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,59.13,0.0,0.0,523.46,1153.49,1263.39,0.845,0.794,0.883,72.0,82.0,82.0,70.0,22.06,7.33,4.0,0.713,55.69,0.6,71.27,71.27,35.64,16.87,71.27,0.7,10.91,1.0,3.0,0.7,10.91,37.53,86.65,92.43,102.3,4.98,127.51,26.08,1.3,38.9
synth_19,Energy,reliability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.675,8.9,1.0,57.41,67.55,27.02,33.77,33.4,3.01,23.64,0.0,0.0,3.01,23.64,0.0,83.12,102.83,96.49,5.56,109.23,21.63,5.9,47.3
synth_30,Plastics,capacity,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,56.66,0.0,0.0,574.88,1536.37,1536.37,0.844,0.791,0.883,72.0,82.0,82.0,70.0,22.8,7.33,0.0,0.843,7.37,1.0,84.32,67.45,50.59,42.16,34.53,3.11,29.51,0.0,0.0,3.11,29.51,0.0,82.65,89.78,94.91,4.17,144.75,22.68,3.8,41.9
synth_30,Plastics,transport_cost,3.0,2.0,0.0,0.0,1.0,2.0,0.0,4.0,7.0,7.0,56.66,0.0,0.0,574.88,1536.37,1536.37,0.844,0.791,0.883,72.0,82.0,82.0,70.0,22.8,7.33,0.0,0.0,27.95,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,30.01,84.03,99.07,104.71,5.27,136.26,5.98,0.1,5.8
synth_28,Heavy Machinery,transport_cost,2.0,1.0,0.0,0.0,2.0,1.0,1.0,5.0,8.0,8.0,65.0,0.0,0.0,305.0,1020.0,1080.0,0.87,0.85,0.895,74.5,84.0,76.0,75.0,18.33,6.33,0.0,0.0,6.56,0.6,0.0,0.0,0.0,0.0,0.0,0.2,2.86,1.0,4.0,0.2,2.86,50.0,83.82,85.94,90.71,5.27,124.7,4.79,0.0,5.2
synth_3,Textiles,congestion,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.454,14.93,1.0,31.75,22.68,45.36,22.68,37.62,4.4,27.21,0.0,0.0,4.4,27.21,0.0,85.18,87.59,101.61,6.72,114.46,22.37,6.1,42.0
electronics_bengaluru,Electronics,reliability,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,65.0,80.0,0.0,1386.43,4505.0,4505.0,0.93,0.91,0.95,75.0,85.0,85.0,78.0,18.0,6.0,1.0,0.818,27.73,0.6,69.53,81.8,32.72,9.22,81.8,0.0,0.0,1.0,2.0,0.0,0.0,14.27,83.69,88.13,95.77,6.75,123.39,18.96,0.0,29.0
synth_13,Aerospace,congestion,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,100.0,0.0,1.0,570.49,1140.99,1140.99,0.922,0.922,0.95,72.37,77.89,77.89,72.37,12.32,10.9,2.0,0.271,29.35,0.5,18.97,13.55,27.1,13.55,27.1,5.17,16.26,0.0,0.0,5.17,16.26,0.0,81.74,86.03,90.68,5.17,159.47,16.21,5.9,37.7
automotive_chennai,Automotive,congestion,2.0,0.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,60.0,85.0,1.0,2198.57,920.0,7685.0,0.94,0.92,0.925,80.2,88.0,88.0,82.0,13.5,4.5,0.0,0.386,59.67,0.6,27.02,19.3,38.6,0.0,38.6,20.25,39.31,1.0,2.0,20.25,39.31,51.89,80.95,66.25,98.6,6.3,167.64,30.58,20.7,62.2
electronics_bengaluru,Electronics,reliability,2.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,7.0,7.0,65.0,80.0,0.0,1386.43,4505.0,4505.0,0.93,0.91,0.95,75.0,85.0,85.0,78.0,18.0,6.0,5.0,0.643,13.03,0.6,54.7,64.35,25.74,32.17,46.58,4.19,22.52,0.0,0.0,4.19,22.52,0.0,84.23,75.94,112.36,4.32,141.07,21.33,5.6,42.6
synth_15,Aerospace,reliability,1.0,0.0,2.0,1.0,1.0,0.0,1.0,5.0,6.0,6.0,100.0,70.0,1.0,1500.0,4380.0,4380.0,0.9,0.9,0.92,77.4,85.0,85.0,77.4,18.0,7.0,0.0,0.398,59.28,0.6,33.86,39.83,15.93,39.83,39.83,11.81,13.94,0.0,0.0,11.81,13.94,0.0,82.44,92.46,103.66,6.43,114.98,15.79,17.5,64.2
