ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
0xa4f7,MUMRES11DEL03,29.0,4.9,18.994237,72.825553,19.054237,72.885553,19-03-2022,18:20,18:35,Sunny,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,12
0x38b3,SURRES010DEL01,28.0,4.9,21.17106,72.789292,21.24106,72.859292,02-04-2022,20:25,20:30,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27
0x57b4,PUNERES13DEL03,39.0,4.7,18.56245,73.916619,18.62245,73.976619,07-03-2022,21:10,21:25,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Urban,30
0x6dd2,JAPRES09DEL01,25.0,4.8,26.911378,75.789034,27.021378,75.899034,04-03-2022,19:50,20:05,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,45
0x4e6c,COIMBRES05DEL01,34.0,4.7,11.022169,76.999594,11.062169,77.039594,05-04-2022,12:45,12:55,Fog,High,0,Drinks,motorcycle,0.0,No,Metropolitian,28
0x4c27,SURRES010DEL01,23.0,4.6,21.17106,72.789292,21.28106,72.899292,02-04-2022,20:50,0.875,Fog,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,38
0x6f0b,MUMRES09DEL03,31.0,4.9,18.994049,72.825203,19.084049,72.915203,02-03-2022,23:20,23:30,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,28
0x6cf7,HYDRES12DEL02,36.0,5.0,17.429585,78.392621,17.479585,78.442621,09-03-2022,23:35,23:40,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,17
0x589e,COIMBRES11DEL03,33.0,4.6,11.001753,76.986241,11.091753,77.076241,16-03-2022,17:40,17:55,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,30
0x51db,SURRES18DEL01,36.0,4.4,21.149834,72.778666,21.259834,72.888666,18-03-2022,0.875,21:05,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,40
0x184b,VADRES03DEL01,29.0,4.9,22.32,73.17,22.36,73.21,28-03-2022,0.625,15:10,Sandstorms,High,2,Meal,scooter,0.0,No,Urban,11
0xdfa4,KOCRES08DEL03,26.0,4.7,9.985497,76.276999,10.075497,76.366999,12-02-2022,20:55,21:05,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34
0x18a3,CHENRES19DEL01,39.0,4.9,12.986047,80.218114,12.996047,80.228114,15-03-2022,10:50,0.458333333,Fog,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,16
0x6158,VADRES18DEL01,24.0,4.7,0.0,0.0,0.01,0.01,30-03-2022,08:25,08:30,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15
0xdf1f,ALHRES13DEL02,26.0,4.9,25.451646,81.832796,25.501646,81.882796,13-02-2022,21:10,21:20,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,13
0x2edd,INDORES19DEL02,27.0,4.6,22.745536,75.893106,22.825536,75.973106,27-03-2022,20:10,20:25,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,31
0x41ce,BANGRES17DEL01,30.0,4.6,12.972532,77.608179,13.042532,77.678179,29-03-2022,1,24:15:00,Fog,Low,2,Drinks,electric_scooter,1.0,No,Metropolitian,27
0x4767,BANGRES08DEL01,24.0,4.2,12.906229,77.596791,12.976229,77.666791,20-03-2022,19:10,19:15,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,37
0x439d,SURRES18DEL03,20.0,4.8,21.149834,72.778666,21.179834,72.808666,30-03-2022,18:30,18:45,Fog,Medium,2,Drinks,scooter,1.0,No,Urban,15
0xbe0c,CHENRES11DEL01,25.0,4.6,13.064181,80.236442,13.134181,80.306442,06-04-2022,22:20,22:25,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,20
0xa0a6,CHENRES06DEL01,27.0,4.6,13.054347,80.257221,13.094347,80.297221,30-03-2022,15:50,15:55,Fog,Medium,0,Drinks,motorcycle,1.0,No,,29
0xaf10,COIMBRES20DEL03,37.0,4.1,10.994136,76.963303,11.024136,76.993303,09-03-2022,0.875,21:05,Cloudy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,35
0x9712,RANCHIRES08DEL01,38.0,4.5,23.353783,85.326967,23.423783,85.396967,08-03-2022,19:25,19:35,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,25
0x7913,INDORES13DEL02,39.0,4.3,22.745049,75.892471,22.795049,75.942471,19-03-2022,17:15,17:30,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,34
0xdb36,GOARES03DEL02,36.0,5.0,15.574828,73.766883,15.654828,73.846883,12-02-2022,18:50,19:05,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,30
0x8b60,COIMBRES13DEL03,39.0,4.9,11.003669,76.976494,11.033669,77.006494,28-03-2022,19:30,19:45,Sandstorms,Jam,2,Drinks,scooter,1.0,No,Metropolitian,31
0x12c2,MUMRES01DEL01,28.0,4.8,19.12663,72.829976,19.19663,72.899976,14-03-2022,17:15,17:25,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33
0xd6bd,AGRRES06DEL03,25.0,4.7,0.0,0.0,0.03,0.03,13-02-2022,21:55,22:05,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Urban,29
0xd7f5,AGRRES03DEL03,27.0,4.9,27.160832,78.011608,27.300832,78.151608,12-02-2022,23:30,23:40,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,21
0x161a,JAPRES15DEL01,27.0,4.7,26.891191,75.802083,26.931191,75.842083,01-04-2022,12:20,12:35,Sandstorms,High,1,Snack,scooter,1.0,No,Urban,13
0x8378,VADRES07DEL02,28.0,4.7,0.0,0.0,0.05,0.05,28-03-2022,0.833333333,20:10,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,21
0xb92f,MYSRES17DEL02,26.0,3.1,12.326356,76.619103,12.406356,76.699103,29-03-2022,23:55,24:10:00,Sunny,Low,1,Snack,motorcycle,,No,Metropolitian,44
0x1627,JAPRES06DEL02,38.0,4.6,26.911927,75.797282,26.961927,75.847282,17-03-2022,17:30,17:45,Windy,Medium,1,Meal,motorcycle,1.0,No,Urban,29
0x87b4,RANCHIRES11DEL02,25.0,4.6,23.359194,85.325447,23.409194,85.375447,01-03-2022,19:15,19:25,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29
0xd0ed,LUDHRES16DEL02,36.0,,30.895817,75.813112,30.945817,75.863112,13-02-2022,22:20,22:30,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Urban,29
0xf14,MYSRES15DEL03,22.0,4.9,12.352058,76.60665,12.382058,76.63665,21-03-2022,23:50,1,Stormy,Low,2,Buffet,scooter,,,Urban,11
0x1839,HYDRES12DEL02,20.0,4.8,17.429585,78.392621,17.449585,78.412621,03-04-2022,11:55,12:10,Sandstorms,High,2,Meal,scooter,1.0,No,Urban,27
0x2d10,SURRES17DEL03,23.0,4.9,21.149569,72.772697,21.239569,72.862697,04-03-2022,21:55,22:05,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,23
0x802c,PUNERES010DEL02,27.0,4.8,18.539299,73.897902,18.589299,73.947902,26-03-2022,22:50,0.958333333,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,19
0x4a30,PUNERES010DEL01,29.0,4.9,18.539299,73.897902,18.609299,73.967902,08-03-2022,20:20,20:30,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,29
0x4d8d,JAPRES20DEL01,39.0,3.5,26.956431,75.776649,27.066431,75.886649,06-04-2022,19:40,19:50,Stormy,Jam,2,Buffet,motorcycle,1.0,No,Urban,41
0x843f,VADRES01DEL02,37.0,4.7,22.307898,73.167788,22.327898,73.187788,05-03-2022,10:55,11:05,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,27
0x3c14,MUMRES18DEL02,21.0,4.6,19.1093,72.825451,19.1893,72.905451,10-03-2022,23:10,23:25,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,23
0x45b6,BANGRES20DEL02,25.0,4.9,12.972161,77.596014,12.992161,77.616014,07-03-2022,09:50,0.416666667,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,18
0xa572,MUMRES14DEL01,38.0,4.0,19.1813,72.836191,19.1913,72.846191,03-04-2022,08:25,08:30,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,33
0xa410,RANCHIRES18DEL03,26.0,4.6,23.351489,85.324253,23.411489,85.384253,05-04-2022,18:30,18:35,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Urban,27
0x520e,MUMRES19DEL02,29.0,4.9,19.131141,72.813074,19.151141,72.833074,11-03-2022,09:10,09:25,Sunny,Low,0,Buffet,motorcycle,,No,Urban,14
0x6d14,COIMBRES16DEL01,30.0,4.6,11.010375,76.95295,11.120375,77.06295,18-03-2022,23:45,23:50,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,28
0x4e68,HYDRES03DEL01,30.0,4.2,17.422819,78.449578,17.492819,78.519578,31-03-2022,18:40,18:50,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39
0x129d,INDORES13DEL02,37.0,4.6,22.745049,75.892471,22.875049,76.022471,23-03-2022,18:30,18:40,Cloudy,Medium,1,Drinks,scooter,1.0,No,Urban,38
0xad49,HYDRES15DEL03,35.0,4.0,17.45971,78.368855,17.51971,78.428855,09-03-2022,18:15,18:30,Windy,Medium,1,Buffet,scooter,1.0,No,Urban,33
0xab15,HYDRES05DEL02,28.0,4.5,17.433809,78.386744,17.563809,78.516744,10-03-2022,23:35,23:45,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11
0x9344,INDORES06DEL02,23.0,4.7,22.728163,75.884212,22.778163,75.934212,03-04-2022,23:30,23:40,Sunny,Low,1,Drinks,scooter,1.0,No,Metropolitian,23
0xdcfb,LUDHRES04DEL03,39.0,4.2,30.914057,75.83982,31.054057,75.97982,12-02-2022,0.958333333,23:10,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,40
0x11ba,COIMBRES05DEL01,30.0,4.1,11.022169,76.999594,11.032169,77.009594,17-03-2022,08:50,0.375,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,28
0x744d,JAPRES18DEL02,31.0,5.0,26.913987,75.752891,26.933987,75.772891,05-04-2022,11:25,11:35,Sandstorms,High,2,Drinks,scooter,1.0,No,Metropolitian,30
0x9890,MUMRES02DEL03,39.0,4.7,19.221315,72.862381,19.251315,72.892381,19-03-2022,19:30,19:45,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,30
0xdcbd,KNPRES12DEL02,21.0,4.7,26.492106,80.327797,26.572106,80.407797,14-02-2022,20:55,0.875,Sunny,Jam,1,Drinks,motorcycle,0.0,No,Urban,15
0xacbd,CHENRES17DEL01,39.0,5.0,13.045479,80.23311,13.115479,80.30311,04-03-2022,22:15,22:30,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,39
0x87dd,MYSRES19DEL01,26.0,4.6,12.334022,76.618203,12.374022,76.658203,01-04-2022,12:50,12:55,Sandstorms,High,0,Meal,motorcycle,0.0,No,Metropolitian,15
0xcb4,INDORES02DEL01,24.0,4.7,22.651847,75.881991,22.721847,75.951991,25-03-2022,21:10,21:20,Sunny,Jam,1,Drinks,scooter,1.0,No,Urban,23
0xa000,SURRES17DEL01,27.0,4.9,21.149569,72.772697,21.189569,72.812697,26-03-2022,13:10,13:25,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,27
0x4c6e,MYSRES14DEL01,20.0,4.1,0.0,0.0,0.04,0.04,03-03-2022,14:30,14:45,Sunny,High,0,Buffet,motorcycle,1.0,Yes,Urban,45
0xc046,KOLRES04DEL02,39.0,4.8,-22.538731,88.364878,22.588731,88.414878,17-02-2022,21:35,21:50,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,36
0x39e1,COIMBRES010DEL01,21.0,4.9,11.003008,76.97544,11.113008,77.08544,27-03-2022,17:50,18:05,Fog,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,38
0xb5ce,INDORES20DEL02,32.0,4.7,22.732225,75.874765,22.782225,75.924765,05-04-2022,19:40,19:55,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,22
0xbc51,INDORES010DEL02,26.0,4.7,22.75004,75.902847,22.80004,75.952847,03-04-2022,22:55,23:10,Cloudy,Low,2,Drinks,scooter,1.0,No,,19
0x86c7,SURRES19DEL02,27.0,4.5,21.149669,72.772629,21.229669,72.852629,02-04-2022,20:15,20:25,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Urban,40
0x9e0,BANGRES02DEL03,29.0,4.6,12.970221,77.645396,13.000221,77.675396,15-03-2022,19:40,19:55,Sandstorms,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,39
0x95a8,MYSRES20DEL03,37.0,4.2,12.337978,76.616792,12.367978,76.646792,05-04-2022,22:40,22:50,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23
0x43f1,JAPRES11DEL01,38.0,4.0,26.90294,75.793007,26.97294,75.863007,14-03-2022,21:30,21:40,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,45
0x48aa,SURRES18DEL01,39.0,4.7,21.149834,72.778666,21.159834,72.788666,07-03-2022,10:35,10:40,Fog,Low,2,Snack,motorcycle,1.0,No,Urban,19
0x666a,SURRES08DEL03,24.0,4.0,21.173343,72.792731,21.263343,72.882731,16-03-2022,19:35,19:40,Cloudy,Jam,1,Meal,scooter,1.0,No,Metropolitian,42
0xd6e3,LUDHRES03DEL02,26.0,4.7,30.88722,75.804893,30.96722,75.884893,12-02-2022,23:10,23:25,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,11
0xb471,SURRES08DEL03,27.0,4.9,21.173343,72.792731,21.263343,72.882731,18-03-2022,20:20,20:35,Fog,Jam,0,Snack,motorcycle,,No,Metropolitian,40
0xd8be,DEHRES02DEL02,36.0,4.7,0.0,0.0,0.13,0.13,14-02-2022,18:20,18:25,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,20
0x1264,HYDRES19DEL02,39.0,4.3,17.458998,78.500366,17.478998,78.520366,05-03-2022,08:55,09:05,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,33
0x30fa,JAPRES14DEL01,22.0,4.8,26.88842,75.800689,26.99842,75.910689,10-03-2022,18:25,18:35,Sunny,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,19
0x5f1d,MYSRES04DEL02,37.0,4.9,12.3085,76.665808,12.3285,76.685808,26-03-2022,11:50,12:05,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,41
0x4f33,JAPRES17DEL01,27.0,4.6,26.892312,75.806896,26.902313,75.816896,26-03-2022,09:55,10:05,Cloudy,Low,0,Snack,motorcycle,0.0,No,Urban,21
0xde01,KOCRES010DEL01,39.0,4.7,10.035573,76.336958,10.105573,76.406958,14-02-2022,18:30,18:35,Windy,Medium,1,Snack,motorcycle,1.0,No,Urban,21
0x232a,VADRES06DEL01,,,22.31279,73.170283,22.42279,73.280283,12-03-2022,,23:30,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,37
0x670b,RANCHIRES13DEL03,35.0,4.5,23.374989,85.335486,23.404989,85.365486,01-03-2022,22:55,0.958333333,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,21
0xcde0,KOLRES13DEL02,34.0,4.8,22.553227,88.353273,22.683227,88.483273,14-02-2022,17:35,17:40,Fog,Medium,2,Snack,scooter,2.0,No,Urban,44
0xb532,CHENRES010DEL02,26.0,4.6,13.066762,80.251865,13.196762,80.381865,08-03-2022,17:35,17:45,Sandstorms,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,19
0x6c21,PUNERES15DEL01,36.0,5.0,18.636215,73.751081,18.646215,73.761081,09-03-2022,10:45,0.458333333,Cloudy,Low,2,Meal,motorcycle,0.0,No,Urban,16
0x2cc1,BANGRES17DEL03,22.0,4.6,12.972532,77.608179,13.062532,77.698179,06-03-2022,19:40,19:55,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23
0x69cf,SURRES14DEL02,39.0,4.4,21.157729,72.768726,21.237729,72.848726,18-03-2022,22:30,22:40,Cloudy,Low,2,Meal,scooter,1.0,No,Metropolitian,33
0x2bba,MUMRES05DEL01,33.0,4.6,18.927584,72.832585,18.997584,72.902585,04-04-2022,19:50,19:55,Sunny,Jam,2,Buffet,scooter,0.0,No,Metropolitian,29
0xa24b,PUNERES17DEL03,33.0,4.6,18.530963,73.828972,18.560963,73.858972,21-03-2022,17:45,0.75,Fog,Medium,2,Meal,scooter,0.0,No,Metropolitian,19
0xbd83,HYDRES06DEL01,20.0,4.7,17.455894,78.375467,17.495894,78.415467,17-03-2022,12:20,12:30,Windy,High,2,Buffet,scooter,0.0,No,Metropolitian,10
0x8e5e,COIMBRES01DEL01,33.0,4.7,11.016298,76.972076,11.056298,77.012076,30-03-2022,16:45,16:55,Sunny,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,24
0xd38d,AURGRES09DEL03,20.0,4.7,19.874103,75.368419,19.934103,75.428419,13-02-2022,22:25,22:35,Stormy,Low,1,Meal,scooter,1.0,,Metropolitian,13
0xc892,BHPRES02DEL03,30.0,4.7,0.0,0.0,0.06,0.06,15-02-2022,19:45,0.833333333,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28
0x1f10,BANGRES01DEL01,33.0,4.6,12.933284,77.615428,12.973284,77.655428,28-03-2022,15:55,0.666666667,Stormy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,29
0x875e,BANGRES12DEL03,38.0,4.1,12.939496,77.625999,13.029496,77.715999,10-03-2022,17:20,17:35,Stormy,Medium,2,Buffet,electric_scooter,1.0,No,Urban,39
0x2fbd,BANGRES18DEL03,39.0,4.6,12.913041,77.683237,12.973041,77.743237,05-04-2022,19:10,19:20,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26
0xade6,RANCHIRES19DEL03,34.0,5.0,23.333017,85.3172,23.423017,85.4072,29-03-2022,21:55,22:10,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37
0x614a,MUMRES01DEL01,34.0,4.7,19.12663,72.829976,19.23663,72.939976,04-03-2022,21:40,21:50,Fog,Jam,0,Meal,motorcycle,1.0,Yes,Metropolitian,49
0xbc05,HYDRES06DEL02,24.0,5.0,17.455894,78.375467,17.535894,78.455467,04-04-2022,23:50,23:55,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15
0xbaf,HYDRES19DEL03,23.0,4.7,17.458998,78.500366,17.548998,78.590366,29-03-2022,21:25,21:40,Cloudy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,33
0xc3ec,AGRRES010DEL01,25.0,4.8,27.163303,78.057044,27.203303,78.097044,17-02-2022,14:15,14:20,Stormy,High,0,Buffet,motorcycle,0.0,No,Urban,28
0xa5d0,JAPRES04DEL01,25.0,4.8,26.902328,75.794257,27.012328,75.904257,06-03-2022,18:30,18:35,Fog,Medium,2,Meal,electric_scooter,0.0,No,Urban,34
0x9448,JAPRES04DEL03,23.0,4.9,26.902328,75.794257,26.932328,75.824257,13-03-2022,18:15,18:25,Sunny,Medium,2,Meal,scooter,1.0,No,Urban,12
0xce70,ALHRES14DEL01,31.0,4.9,25.459775,81.834841,25.469775,81.844841,11-02-2022,11:30,11:40,Stormy,High,2,Snack,scooter,1.0,No,Metropolitian,32
0x5f8a,COIMBRES010DEL03,33.0,4.1,11.003008,76.97544,11.093008,77.06544,10-03-2022,19:45,19:50,Stormy,Jam,0,Drinks,motorcycle,3.0,No,Metropolitian,54
0xcc92,DEHRES01DEL03,27.0,4.3,0.0,0.0,0.09,0.09,16-02-2022,21:40,21:45,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33
0x3ea2,BANGRES01DEL02,38.0,4.9,12.933284,77.615428,12.953284,77.635428,28-03-2022,08:35,08:45,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,26
0x6770,BANGRES19DEL02,36.0,4.6,12.914264,77.6784,12.934264,77.6984,24-03-2022,08:50,09:05,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,15
0x723c,CHENRES17DEL01,26.0,4.5,13.045479,80.23311,13.115479,80.30311,27-03-2022,17:25,17:35,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38
0x6b2d,PUNERES16DEL03,30.0,4.6,18.536718,73.830327,18.596719,73.890327,05-04-2022,0.833333333,20:10,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,30
0xc1a8,KNPRES02DEL02,36.0,3.9,26.471617,80.313564,26.551617,80.393564,14-02-2022,23:15,23:20,Cloudy,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,38
0x556d,PUNERES18DEL01,39.0,4.1,18.593481,73.785901,18.703481,73.895901,04-04-2022,18:40,18:45,Sandstorms,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,39
0x3bb2,HYDRES08DEL02,37.0,4.2,17.438263,78.397865,17.568263,78.527865,10-03-2022,20:50,20:55,Cloudy,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,43
0xa8a2,RANCHIRES17DEL02,24.0,4.6,23.374878,85.335739,23.424878,85.385739,03-04-2022,18:50,0.791666667,Windy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,28
0x24ab,CHENRES010DEL03,24.0,4.9,13.066762,80.251865,13.156762,80.341865,06-03-2022,21:35,21:40,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,23
0xd5d6,KOLRES05DEL03,28.0,4.5,22.527893,88.368628,22.557893,88.398628,13-02-2022,21:35,21:40,Windy,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,17
0xdd99,GOARES11DEL03,25.0,4.8,15.544419,73.755736,15.604419,73.815736,11-02-2022,18:40,18:55,Windy,Medium,1,Meal,scooter,0.0,No,Urban,21
0x4250,HYDRES14DEL01,,,17.426228,78.407495,17.536228,78.517495,20-03-2022,,18:55,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,24
0x1666,VADRES20DEL01,39.0,4.6,22.311358,73.164798,22.381358,73.234798,12-03-2022,18:35,18:50,Sandstorms,Medium,1,Buffet,scooter,0.0,No,Metropolitian,20
0x87a8,MYSRES04DEL03,31.0,4.6,12.3085,76.665808,12.3685,76.725808,19-03-2022,17:55,18:05,Windy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25
0x1914,CHENRES16DEL02,39.0,4.3,13.049645,80.242268,13.099645,80.292268,26-03-2022,19:15,19:25,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,33
0x2be3,HYDRES09DEL01,29.0,5.0,17.431668,78.408321,17.501668,78.478321,02-03-2022,19:15,19:25,Cloudy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,48
0x33e3,COIMBRES03DEL02,37.0,4.9,11.025083,77.015393,11.155083,77.145393,25-03-2022,22:15,22:30,Sandstorms,Low,1,Buffet,scooter,0.0,No,Metropolitian,25
0xaf68,SURRES18DEL01,37.0,4.6,21.149834,72.778666,21.219834,72.848666,25-03-2022,23:55,24:05:00,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,28
0x122e,BANGRES13DEL01,22.0,4.9,12.935662,77.61413,12.975662,77.65413,13-03-2022,12:30,12:40,Fog,High,1,Snack,motorcycle,0.0,No,Metropolitian,28
0x9714,JAPRES16DEL01,20.0,4.8,26.849596,75.800512,26.859596,75.810512,05-03-2022,10:40,10:45,Cloudy,Low,2,Snack,electric_scooter,0.0,No,Urban,15
0xd9a1,KOLRES06DEL01,38.0,5.0,22.533662,88.366217,22.573662,88.406217,11-02-2022,13:35,13:45,Windy,High,1,Drinks,scooter,1.0,No,Metropolitian,31
0x425f,RANCHIRES04DEL02,,,23.359033,85.325347,23.379033,85.345347,19-03-2022,,11:25,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32
0x6b10,BANGRES01DEL01,31.0,4.7,12.933284,77.615428,13.003284,77.685428,08-03-2022,22:40,22:50,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,23
0xb30f,COIMBRES01DEL02,23.0,4.8,11.016298,76.972076,11.096298,77.052076,02-03-2022,22:10,22:25,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29
0x440c,COIMBRES05DEL03,36.0,4.2,11.022169,76.999594,11.082169,77.059594,26-03-2022,21:15,21:25,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,34
0x9cb9,PUNERES15DEL02,22.0,4.5,18.636215,73.751081,18.686215,73.801081,19-03-2022,18:55,19:05,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,24
0x2cc8,PUNERES04DEL01,38.0,5.0,18.51421,73.838429,18.52421,73.848429,28-03-2022,11:40,11:45,Sandstorms,High,1,Meal,motorcycle,1.0,No,Metropolitian,27
0xaf9a,MUMRES18DEL01,30.0,4.4,19.1093,72.825451,19.2193,72.935451,02-04-2022,18:15,18:25,Cloudy,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,37
0xd7ad,KOCRES11DEL02,31.0,4.5,10.006881,76.345397,10.086881,76.425397,14-02-2022,19:40,19:45,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,41
0x9fa3,RANCHIRES18DEL03,23.0,4.7,23.351489,85.324253,23.441489,85.414253,04-04-2022,19:20,19:25,Sandstorms,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,15
0x869d,RANCHIRES16DEL02,39.0,4.7,23.371292,85.327872,23.421292,85.377872,19-03-2022,0.958333333,23:15,Stormy,Low,2,Meal,scooter,1.0,No,Urban,20
0xa5f2,VADRES010DEL03,28.0,4.9,22.310329,73.169083,22.400329,73.259083,06-04-2022,22:30,22:45,Fog,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22
0xb40e,COIMBRES08DEL01,29.0,4.7,11.001852,76.976268,11.111852,77.086268,02-03-2022,20:35,20:40,Windy,Jam,1,Snack,motorcycle,1.0,No,Urban,24
0xaa08,VADRES14DEL02,30.0,3.5,22.311603,73.165012,22.441603,73.295012,23-03-2022,20:50,20:55,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,33
0x1630,JAPRES04DEL02,38.0,5.0,26.902328,75.794257,26.952328,75.844257,01-04-2022,17:15,17:25,Cloudy,Medium,2,Buffet,electric_scooter,,No,Metropolitian,16
0xad8e,VADRES13DEL02,28.0,5.0,22.310237,73.158921,22.390237,73.238921,25-03-2022,22:10,22:15,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,20
0x33fa,JAPRES19DEL01,31.0,4.4,26.913726,75.75282,27.023726,75.86282,02-03-2022,21:35,21:45,Cloudy,Jam,1,Snack,motorcycle,2.0,No,Metropolitian,38
0x1f8b,PUNERES06DEL02,21.0,4.6,18.546258,73.904337,18.596258,73.954337,03-03-2022,0.791666667,19:15,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,21
0x8ddf,INDORES04DEL01,25.0,4.8,22.753659,75.903365,22.763659,75.913365,19-03-2022,09:15,09:20,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,10
